tweet_id,airline_sentiment,airline,lat,lon,tweet_location,tt_lat,tt_lng,user_timezone,usr_lat,usr_lng,hour,date,dow
927267315846087040,neutral,iberia,,,,,,,,,20,2017-11-05,6
931550841059860992,negative,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,15,2017-11-17,4
937452713075495040,neutral,,,,,,,Madrid,40.4167754,-3.7037902,22,2017-12-03,6
933006994071522944,negative,tame,,,,,,Quito,-0.1806532,-78.4678382,16,2017-11-21,1
945526923022749952,positive,iberia,,,,,,,,,5,2017-12-26,1
923145096576498944,positive,ryanair,,,,,,Madrid,40.4167754,-3.7037902,11,2017-10-25,2
938110060194082944,neutral,iberia,,,,,,Quito,-0.1806532,-78.4678382,18,2017-12-05,1
945249618425720960,neutral,,,,,,,Hawaii,19.8967662,-155.5827818,11,2017-12-25,0
934709913686893056,negative,iberia,,,,,,,,,9,2017-11-26,6
942782005317693056,negative,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,15,2017-12-18,0
940620904266190976,neutral,ryanair,,,,,,Caracas,10.488010000000031,-66.87918999999994,16,2017-12-12,1
934542304567857024,positive,iberia,,,,,,Zagreb,45.807240000000036,15.967570000000023,22,2017-11-25,5
923576196021054976,neutral,ryanair,,,,,,,,,15,2017-10-26,3
923232118288809984,negative,iberia,,,,,,Central America,12.7690126,-85.60236429999999,16,2017-10-25,2
935294515694461056,positive,iberia,,,,,,,,,23,2017-11-27,0
946387920331649024,positive,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,14,2017-12-28,3
936387743139188992,neutral,iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,0,2017-12-01,4
942915351129526016,neutral,ryanair,,,,,,Mid-Atlantic,37.09024,-95.712891,0,2017-12-19,1
946415752038535040,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-12-28,3
926739998946316032,negative,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,9,2017-11-04,5
927497607018156032,negative,vueling,,,,,,Madrid,40.4167754,-3.7037902,11,2017-11-06,0
933539284656840960,neutral,,,,,,,,,,3,2017-11-23,3
950390053972344960,positive,iberia,,,,,,Belgrade,44.786568,20.4489216,15,2018-01-08,0
934004318897885056,neutral,iberia,,,,,,,,,10,2017-11-24,4
933389891659895040,negative,iberia,,,,,,,,,17,2017-11-22,2
944279325565735040,negative,iberia,,,,,,Mountain Time (US & Canada),37.09024,-95.712891,18,2017-12-22,4
946443752255746048,neutral,iberia,,,,,,Mountain Time (US & Canada),37.09024,-95.712891,18,2017-12-28,3
935580066016382976,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-11-28,1
941195925313203968,negative,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,6,2017-12-14,3
943152983898025984,negative,iberia,,,,,,America/Argentina/Buenos_Aires,-34.6036844,-58.3815591,16,2017-12-19,1
927247998094110976,positive,iberia,,,,,,Greenland,71.706936,-42.604303,18,2017-11-05,6
938080117405954048,negative,iberia,,,,,,,,,16,2017-12-05,1
941020783454969984,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,19,2017-12-13,2
945973463050850944,negative,iberia,,,,,,,,,11,2017-12-27,2
935192390884786048,negative,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,17,2017-11-27,0
932916821463911936,positive,ryanair,,,,,,,,,10,2017-11-21,1
926794428781543040,positive,iberia,,,,,,,,,12,2017-11-04,5
942359922569826944,negative,ryanair,,,,,,Amsterdam,52.3702157,4.895167900000001,11,2017-12-17,6
942743736768967040,positive,ryanair,,,,,,Madrid,40.4167754,-3.7037902,13,2017-12-18,0
941627871008838016,positive,ryanair,,,,,,Madrid,40.4167754,-3.7037902,11,2017-12-15,4
941998467706179968,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,11,2017-12-16,5
930765649374253056,negative,tame,,,,,,,,,11,2017-11-15,2
941744593216921984,negative,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,18,2017-12-15,4
927509414281645952,positive,iberia,,,,,,,,,12,2017-11-06,0
927284674946313984,negative,iberia,,,,,,Greenland,71.706936,-42.604303,21,2017-11-05,6
945846960464039936,negative,iberia,,,,,,,,,2,2017-12-27,2
942534624844108032,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,23,2017-12-17,6
943095897801543936,negative,iberia,,,,,,,,,12,2017-12-19,1
927665237372952064,neutral,ryanair,,,,,,,,,22,2017-11-06,0
948680226359431040,neutral,iberia,,,,,,Mexico City,19.4326077,-99.133208,22,2018-01-03,2
940584560894578944,negative,iberia,,,,,,,,,14,2017-12-12,1
933705149779992064,neutral,ryanair,,,,,,,,,14,2017-11-23,3
942749429467148032,negative,ryanair,,,,,,,,,13,2017-12-18,0
937745138075480064,negative,iberia,,,,,,,,,18,2017-12-04,0
942144382022640000,neutral,,,,,,,,,,21,2017-12-16,5
941628757009460992,negative,ryanair,,,,,,Greenland,71.706936,-42.604303,11,2017-12-15,4
935945485197693056,negative,iberia,,,,,,,,,18,2017-11-29,2
948563479404994944,negative,ryanair,,,,,,Greenland,71.706936,-42.604303,14,2018-01-03,2
934905457306717952,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,22,2017-11-26,6
947147803867966976,negative,iberia,,,,,,,,,16,2017-12-30,5
941036087958557056,negative,ryanair,,,,,,Amsterdam,52.3702157,4.895167900000001,20,2017-12-13,2
941056949596119040,negative,iberia,,,,,,,,,21,2017-12-13,2
930595880432013056,negative,iberia,,,"Ciudad Autónoma de Buenos Aires, Argentina",-34.6036844,-58.3815591,Mountain Time (US & Canada),37.09024,-95.712891,0,2017-11-15,2
935226222904249984,neutral,iberia,,,,,,Bucharest,44.4267674,26.1025384,19,2017-11-27,0
935963015316374016,negative,iberia,,,,,,,,,20,2017-11-29,2
943847021886231040,positive,iberia,,,,,,Brussels,50.84439000000003,4.3560900000000515,14,2017-12-21,3
936173302392946944,positive,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,10,2017-11-30,3
946713815265227008,neutral,ryanair,,,,,,,,,12,2017-12-29,4
937649678728024064,positive,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,11,2017-12-04,0
928574418061876992,positive,iberia,,,,,,,,,10,2017-11-09,3
944743389014065024,negative,iberia,,,,,,,,,1,2017-12-24,6
937108629752369024,negative,iberia,,,,,,Quito,-0.1806532,-78.4678382,23,2017-12-02,5
927680742913699968,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,23,2017-11-06,0
945992934809272064,negative,iberia,,,,,,,,,12,2017-12-27,2
929991249771291008,negative,ryanair,,,,,,,,,8,2017-11-13,0
925044508865319040,negative,ryanair,,,"El Prat de Llobregat, España",41.3120158,2.0959429,Madrid,40.4167754,-3.7037902,16,2017-10-30,0
944201643893182976,negative,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,13,2017-12-22,4
938044348834418944,positive,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,13,2017-12-05,1
948901254075485952,negative,,,,,,,Central Time (US & Canada),37.09024,-95.712891,12,2018-01-04,3
928568263797281024,positive,,,,,,,,,,10,2017-11-09,3
936285177491357952,negative,ryanair,,,,,,,,,17,2017-11-30,3
934733383334285056,negative,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,10,2017-11-26,6
943223926779465984,negative,iberia,,,"Ciudad Autónoma de Buenos Aires, Argentina",-34.6036844,-58.3815591,,,,20,2017-12-19,1
934466370917592960,neutral,iberia,,,,,,Guadalajara,20.6596988,-103.3496092,16,2017-11-25,5
934886995276521984,negative,iberia,,,,,,,,,20,2017-11-26,6
936320224160345984,neutral,spanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,19,2017-11-30,3
942470441842733056,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,19,2017-12-17,6
931517679789277056,negative,iberia,,,,,,,,,13,2017-11-17,4
935192569352507008,negative,spanair,,,,,,Bogota,4.614960000000053,-74.06940999999995,17,2017-11-27,0
930368476249719040,neutral,ryanair,,,,,,Madrid,40.4167754,-3.7037902,9,2017-11-14,1
927545589411312000,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,14,2017-11-06,0
936690430330237056,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,20,2017-12-01,4
934032487789026944,neutral,iberia,,,,,,Ljubljana,46.05062000000004,14.502820000000042,12,2017-11-24,4
942100294351179008,negative,spanair,,,,,,Bogota,4.614960000000053,-74.06940999999995,18,2017-12-16,5
927131890108305024,neutral,iberia,,,Ecuador,-1.831239,-78.18340599999999,Quito,-0.1806532,-78.4678382,11,2017-11-05,6
933775716952477952,positive,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,19,2017-11-23,3
950408532481986944,neutral,iberia,,,,,,,,,16,2018-01-08,0
942424676193721984,positive,ryanair,,,,,,Greenland,71.706936,-42.604303,16,2017-12-17,6
947005840351006976,positive,qatar,,,,,,Greenland,71.706936,-42.604303,7,2017-12-30,5
937059548149501952,negative,iberia,,,,,,,,,20,2017-12-02,5
933508637636681984,positive,iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,1,2017-11-23,3
950388223418753024,negative,ryanair,,,,,,,,,15,2018-01-08,0
936485481881234944,neutral,iberia,,,,,,,,,6,2017-12-01,4
941356606884909056,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,17,2017-12-14,3
932991956103454976,positive,ryanair,,,,,,Madrid,40.4167754,-3.7037902,15,2017-11-21,1
948667800029101952,negative,ryanair,,,,,,Brasilia,-15.826691,-47.92182039999999,21,2018-01-03,2
941063811439742976,neutral,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,21,2017-12-13,2
937351872414969984,negative,ryanair,,,"Frankfurt am Main, Alemania",50.1109221,8.6821267,,,,16,2017-12-03,6
930614837213884032,negative,,,,,,,,,,1,2017-11-15,2
933008383833202944,neutral,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,16,2017-11-21,1
933784464634925056,positive,ryanair,,,,,,,,,19,2017-11-23,3
936169238653554944,neutral,,,,,,,,,,9,2017-11-30,3
934377510279581952,neutral,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,11,2017-11-25,5
941875298978578048,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,3,2017-12-16,5
933675761436971008,negative,iberia,,,,,,,,,12,2017-11-23,3
947382046862737024,negative,iberia,,,,,,,,,8,2017-12-31,6
942835750881709952,neutral,iberia,,,,,,,,,19,2017-12-18,0
946881826236386944,neutral,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,23,2017-12-29,4
946139478661398016,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,22,2017-12-27,2
942805820659698944,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,17,2017-12-18,0
937991120277180032,negative,ryanair,,,,,,Amsterdam,52.3702157,4.895167900000001,10,2017-12-05,1
930502235255202048,positive,ryanair,,,,,,Madrid,40.4167754,-3.7037902,18,2017-11-14,1
941756411943506048,negative,,,,,,,Madrid,40.4167754,-3.7037902,19,2017-12-15,4
941778052400288000,negative,iberia,,,,,,,,,21,2017-12-15,4
923315770024743040,neutral,ryanair,,,"Madrid, España",40.4167754,-3.7037902,Madrid,40.4167754,-3.7037902,22,2017-10-25,2
948314010016996992,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,22,2018-01-02,1
925340010097889024,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,12,2017-10-31,1
946508288241348992,positive,ryanair,,,,,,Brussels,50.84439000000003,4.3560900000000515,22,2017-12-28,3
945851715705889024,neutral,iberia,,,,,,,,,2,2017-12-27,2
923896670844317952,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,12,2017-10-27,4
930364352598827008,negative,vueling,,,,,,,,,9,2017-11-14,1
926074799578910976,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,13,2017-11-02,3
933174543878848000,negative,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,3,2017-11-22,2
930902113735101952,negative,ryanair,,,,,,Athens,37.97614000000004,23.73640000000006,20,2017-11-15,2
935149787221028992,neutral,iberia,,,,,,Quito,-0.1806532,-78.4678382,14,2017-11-27,0
935074599359917952,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,9,2017-11-27,0
945681970561942016,neutral,iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,15,2017-12-26,1
930864318857564032,negative,iberia,,,,,,,,,18,2017-11-15,2
941295319861654016,negative,iberia,,,,,,,,,13,2017-12-14,3
950391790892388992,negative,ryanair,,,,,,Paris,48.856614,2.3522219,15,2018-01-08,0
941612607290658944,negative,iberia,,,,,,Santiago,-33.4488897,-70.6692655,10,2017-12-15,4
924082110108978944,negative,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,1,2017-10-28,5
932976868248210944,positive,ryanair,,,,,,,,,14,2017-11-21,1
931085077617966976,neutral,iberia,,,"Madrid, Spain",40.4167754,-3.7037902,Madrid,40.4167754,-3.7037902,9,2017-11-16,3
941373557313036032,neutral,iberia,,,"Madrid, España",40.4167754,-3.7037902,,,,18,2017-12-14,3
944001327637650944,neutral,iberia,,,,,,Atlantic Time (Canada),56.130366,-106.346771,0,2017-12-22,4
941592468562370048,positive,ryanair,,,,,,,,,8,2017-12-15,4
934094297166642944,neutral,,,,,,,Madrid,40.4167754,-3.7037902,16,2017-11-24,4
927159735186574976,negative,ryanair,,,,,,,,,13,2017-11-05,6
948998908562338048,neutral,iberia,,,,,,London,51.5073509,-0.1277583,19,2018-01-04,3
936626846782886016,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-12-01,4
933420017143767040,negative,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,19,2017-11-22,2
945617463215090944,negative,iberia,,,"Madrid, España",40.4167754,-3.7037902,Athens,37.97614000000004,23.73640000000006,11,2017-12-26,1
937671340236124032,neutral,ryanair,,,"Madrid, España",40.4167754,-3.7037902,Madrid,40.4167754,-3.7037902,13,2017-12-04,0
933333381462577024,negative,,,,,,,,,,13,2017-11-22,2
945374831297606016,negative,iberia,,,,,,,,,19,2017-12-25,0
945992334516391936,negative,ryanair,,,,,,Greenland,71.706936,-42.604303,12,2017-12-27,2
926111792715181952,neutral,ryanair,,,,,,,,,15,2017-11-02,3
945307789534072960,neutral,,,,"Barcelona, España",41.3850639,2.1734035,Paris,48.856614,2.3522219,14,2017-12-25,0
942095967708425984,positive,ryanair,,,,,,Madrid,40.4167754,-3.7037902,18,2017-12-16,5
935516187278172032,neutral,iberia,,,,,,,,,14,2017-11-28,1
941237883779932032,negative,ryanair,,,,,,Lisbon,38.7222524,-9.1393366,9,2017-12-14,3
926428166721342976,negative,iberia,,,,,,,,,12,2017-11-03,4
935456332995531008,negative,ryanair,,,,,,Greenland,71.706936,-42.604303,10,2017-11-28,1
925041989766304000,negative,iberia,,,,,,,,,16,2017-10-30,0
932919478869986944,negative,ryanair,,,,,,,,,10,2017-11-21,1
926579249594686976,negative,iberia,,,,,,,,,22,2017-11-03,4
948210467331244032,neutral,iberia,,,,,,Santiago,-33.4488897,-70.6692655,15,2018-01-02,1
941358542342279040,negative,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,17,2017-12-14,3
946062254029581952,positive,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,16,2017-12-27,2
936136704259428992,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,7,2017-11-30,3
940974798070537984,negative,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,16,2017-12-13,2
933474496023024000,negative,iberia,,,"Cartagena, Colombia",10.3910485,-75.4794257,Central Time (US & Canada),37.09024,-95.712891,23,2017-11-22,2
935962107589398016,positive,iberia,,,,,,,,,20,2017-11-29,2
933950446317731968,neutral,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,6,2017-11-24,4
942930143311532032,neutral,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,1,2017-12-19,1
923514611726536960,neutral,,,,,,,Madrid,40.4167754,-3.7037902,11,2017-10-26,3
935519700775207040,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,14,2017-11-28,1
944311754590445952,positive,ryanair,,,,,,,,,21,2017-12-22,4
941624434955256064,negative,ryanair,,,,,,Greenland,71.706936,-42.604303,11,2017-12-15,4
933701388147805952,neutral,ryanair,,,,,,Mexico City,19.4326077,-99.133208,14,2017-11-23,3
934091934989259008,neutral,,,,,,,Amsterdam,52.3702157,4.895167900000001,16,2017-11-24,4
935850712407446016,negative,iberia,,,,,,,,,12,2017-11-29,2
943137634485972992,neutral,ryanair,,,,,,Madrid,40.4167754,-3.7037902,15,2017-12-19,1
934523559589838976,positive,iberia,,,,,,,,,20,2017-11-25,5
934136744739593984,negative,iberia,,,,,,,,,19,2017-11-24,4
926565420974342016,negative,iberia,,,,,,Quito,-0.1806532,-78.4678382,21,2017-11-03,4
941423907449593984,positive,iberia,,,"Vila-seca, España",41.10934890000001,1.1400998,Madrid,40.4167754,-3.7037902,21,2017-12-14,3
943859092430475008,negative,iberia,,,,,,Mexico City,19.4326077,-99.133208,15,2017-12-21,3
946766490342215936,neutral,iberia,,,,,,,,,15,2017-12-29,4
946444835040514048,negative,vueling,,,"Madrid, España",40.4167754,-3.7037902,Madrid,40.4167754,-3.7037902,18,2017-12-28,3
932626561966247936,neutral,ryanair,,,,,,Atlantic Time (Canada),56.130366,-106.346771,15,2017-11-20,0
931074382763609984,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,8,2017-11-16,3
944246929969614976,negative,,,,,,,Athens,37.97614000000004,23.73640000000006,16,2017-12-22,4
938078515982987008,negative,iberia,,,,,,,,,16,2017-12-05,1
936571527402807040,negative,,,,,,,,,,12,2017-12-01,4
935559976478790016,neutral,iberia,,,,,,,,,17,2017-11-28,1
934420594359139968,neutral,,,,,,,,,,13,2017-11-25,5
940705121784226048,neutral,ryanair,,,,,,Caracas,10.488010000000031,-66.87918999999994,22,2017-12-12,1
947427417399922944,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,11,2017-12-31,6
943045828738011008,negative,iberia,,,,,,Greenland,71.706936,-42.604303,9,2017-12-19,1
943154842897334016,negative,iberia,,,,,,,,,16,2017-12-19,1
945846260204016000,negative,iberia,,,,,,,,,2,2017-12-27,2
944675788498104064,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,21,2017-12-23,5
923512376409849984,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,11,2017-10-26,3
948963867652166016,neutral,,,,,,,,,,17,2018-01-04,3
935216063339553024,neutral,iberia,,,,,,Greenland,71.706936,-42.604303,18,2017-11-27,0
941072763955110016,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,22,2017-12-13,2
930072598012222976,negative,iberia,,,,,,,,,13,2017-11-13,0
944190884542902016,positive,iberia,,,,,,Berlin,52.52000659999999,13.404954,13,2017-12-22,4
948535280142834944,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,12,2018-01-03,2
942513865853632000,negative,iberia,,,"San Sebastián de los Reyes, España",40.5688791,-3.5913939,,,,21,2017-12-17,6
947485034235219968,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,15,2017-12-31,6
944461491482145024,neutral,iberia,,,,,,London,51.5073509,-0.1277583,6,2017-12-23,5
935632033338023936,positive,iberia,,,,,,,,,22,2017-11-28,1
943160017280225024,neutral,iberia,,,,,,,,,16,2017-12-19,1
944249319552684032,negative,iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,16,2017-12-22,4
945766406410432000,negative,ryanair,,,,,,,,,21,2017-12-26,1
948992681694424960,neutral,iberia,,,,,,,,,19,2018-01-04,3
940808758787272960,negative,ryanair,,,,,,Athens,37.97614000000004,23.73640000000006,5,2017-12-13,2
926786921149246976,positive,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,12,2017-11-04,5
945665954028982016,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,14,2017-12-26,1
933760753252930048,negative,tame,,,,,,Madrid,40.4167754,-3.7037902,18,2017-11-23,3
941232204943896064,negative,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,9,2017-12-14,3
933441087083044992,negative,vueling,,,,,,Santiago,-33.4488897,-70.6692655,21,2017-11-22,2
936250603247988992,neutral,ryanair,,,,,,,,,15,2017-11-30,3
930562709267021952,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,22,2017-11-14,1
948978713512807936,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,18,2018-01-04,3
937408555002617984,negative,iberia,,,,,,,,,19,2017-12-03,6
948108675427774976,negative,,,,,,,,,,8,2018-01-02,1
934096678889644032,neutral,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,16,2017-11-24,4
948964128642752000,negative,ryanair,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,17,2018-01-04,3
943069887626400000,neutral,ryanair,,,,,,,,,10,2017-12-19,1
936507498814754944,negative,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,8,2017-12-01,4
923899043213926016,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,13,2017-10-27,4
934460962526155008,neutral,iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,16,2017-11-25,5
935196398479396992,neutral,iberia,,,,,,,,,17,2017-11-27,0
